"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"1012","16976",8,14,78,42.6,11,3.5,16.9,278.4,23.5,"WGS84",52.44227,16.67256,"C10","8","U400","8","mineral","POLAND"
"1013","16977",4,12,84,5.5,0,0.6,0,50.8,0,"WGS84",52.25018,15.49691,"C10","8","U400","8","mineral","POLAND"
"1014","16979",4,14,82,9.4,0,0.8,47.5,58.8,5.5,"WGS84",52.56257,16.45374,"B14","8","U111","8","mineral","POLAND"
"1015","16980",9,58,33,8.8,0,1,45.6,178.3,6.1,"WGS84",52.36171,15.4224,"B18","8","U111","8","mineral","POLAND"
"1016","16981",3,9,88,20.2,2,1.2,31.7,39.3,3.6,"WGS84",52.36304,15.77608,"C30","8","U120","8","mineral","POLAND"
"1017","16982",5,18,77,7.9,1,0.8,42.1,55.7,6.6,"WGS84",52.33007,15.71292,"B11","8","U111","8","mineral","POLAND"
"1018","16983",7,21,72,9.9,1,1.1,13.6,56.8,2.5,"WGS84",52.50379,16.85949,"E10","8","U350","8","mineral","POLAND"
"1019","16985",8,17,75,8.6,2,0.9,57.1,263.9,4.2,"WGS84",52.61614,16.78802,"B22","8","U111","8","mineral","POLAND"
"1020","16985",8,17,75,8.6,2,0.9,57.1,263.9,4.2,"WGS84",52.61614,16.78802,"B22","8","U111","8","mineral","POLAND"
"1021","16986",7,15,78,9,0,1.1,42,152.3,7.2,"WGS84",52.6613,16.94358,"B18","8","U111","8","mineral","POLAND"
"1022","16987",5,18,77,28.3,2,1.3,56.4,31.6,5.6,"WGS84",52.38493,15.3074,"C30","8","U364","8","mineral","POLAND"
"1023","16988",5,10,85,15.8,1,1.1,19,46,7.3,"WGS84",53.85493,16.89507,"B74","E10","U111","8","mineral","POLAND"
"1024","16989",7,25,68,7,0,0.8,18.5,268.2,4.7,"WGS84",53.09892,15.45467,"B16","8","U111","8","mineral","POLAND"
"1025","16990",4,7,89,16,1,0.8,22.1,31.9,0,"WGS84",53.02044,15.59431,"C30","8","U400","8","mineral","POLAND"
"1026","16991",4,9,88,11.5,1,1,70.4,92.6,5,"WGS84",53.94088,16.9704,"B52","8","U111","8","mineral","POLAND"
"1027","16992",7,24,69,17.9,0,1.6,61.9,68.1,4,"WGS84",54.16568,16.82337,"B14","8","U111","8","mineral","POLAND"
"1028","16993",5,18,78,10.4,0,1,38.9,70.1,0,"WGS84",54.28569,16.93572,"E20","8","U111","8","mineral","POLAND"
"1029","16994",13,25,62,32.7,0,2.1,0,46.5,7.5,"WGS84",54.48747,16.87663,"C10","8","U120","8","mineral","POLAND"
"1030","16995",4,8,88,25.4,0,1.5,47.8,45.8,4.5,"WGS84",54.55937,17.19944,"C30","8","U120","8","mineral","POLAND"
"1031","16996",1,5,94,19.5,0,0.8,0,33.1,3.1,"WGS84",54.5717,16.984,"C30","8","U120","8","mineral","POLAND"
"1032","16997",6,15,79,11.2,0,1.1,45.3,124.9,7,"WGS84",54.60397,17.05168,"B23","8","U111","8","mineral","POLAND"
"1033","16998",4,11,84,9.3,0,0.8,19.6,66.1,4.5,"WGS84",53.65314,16.95339,"B14","8","U111","8","mineral","POLAND"
"1034","16999",3,4,93,23.9,0,1,20.5,35.9,2.8,"WGS84",53.56204,16.96881,"C20","8","U120","8","mineral","POLAND"
"1035","17000",6,17,78,6.6,0,0.8,25.7,90.3,6,"WGS84",52.77068,17.22914,"B32","8","U111","8","mineral","POLAND"
"1036","17001",6,17,78,10.3,0,0.9,32.4,63.1,5.5,"WGS84",52.68664,17.12602,"E20","8","U111","8","mineral","POLAND"
"1037","17002",10,23,68,8.4,1,0.9,43.6,71.6,7.8,"WGS84",52.95155,15.52569,"B32","8","U111","8","mineral","POLAND"
"1038","17003",10,28,62,9.2,9,0.9,54.1,120.7,7.9,"WGS84",52.91709,15.4915,"B11","8","U111","8","mineral","POLAND"
"1039","17004",7,17,76,14.9,0,1.3,98.9,279.2,6.7,"WGS84",53.6496,15.2219,"E30","8","U400","8","mineral","POLAND"
"1040","17005",5,20,75,6.1,1,0.6,48.7,48,4.8,"WGS84",53.58556,15.03235,"E30","8","U112","8","mineral","POLAND"
"1041","17006",6,16,78,13.6,0,1.1,30,69.6,3.4,"WGS84",53.70594,15.1681,"B53","8","U111","8","mineral","POLAND"
"1042","17007",6,12,83,14.7,0,1.2,43.6,121.8,5.9,"WGS84",53.77634,15.20714,"E20","8","U111","8","mineral","POLAND"
"1043","17008",3,3,94,40.8,0,1.8,36.5,38.1,5.4,"WGS84",53.80061,15.05796,"C20","8","U120","8","mineral","POLAND"
"1044","17009",9,6,85,104.1,1,7.9,0,39.7,35.1,"WGS84",54.054,15.02728,"E20","8","U111","8","mineral","POLAND"
"1045","17010",NA,NA,NA,390.1,1,27.7,0,172.3,138.4,"WGS84",54.03979,14.93377,"E20","8","U111","8","organic","POLAND"
"1046","17012",2,4,94,28.8,1,1.5,61,55.5,5.3,"WGS84",53.10324,16.11456,"C10","8","U120","8","mineral","POLAND"
"1047","17013",7,5,88,29.7,0,2.6,27.3,35.3,17.8,"WGS84",52.84653,15.84006,"E20","8","U400","8","mineral","POLAND"
"1048","17015",8,21,71,33.4,0,2.9,27.7,72.7,12.5,"WGS84",52.86703,14.5325,"B32","8","U111","8","mineral","POLAND"
"1049","17016",9,25,65,11.1,5,1.2,40.9,130.1,7.6,"WGS84",52.97004,14.63429,"B32","8","U111","8","mineral","POLAND"
"1050","17018",2,3,95,5.4,0,0.5,23.5,0,0,"WGS84",53.19322,14.47652,"C20","8","U120","8","mineral","POLAND"
"1051","17019",5,34,62,10.6,0,1.2,71.3,68.1,0,"WGS84",53.26046,14.60365,"E20","8","U364","8","mineral","POLAND"
"1052","17020",13,25,62,29.7,2,2.2,45.5,78,14.1,"WGS84",53.4947,15.05184,"E30","8","U400","8","mineral","POLAND"
"1053","17021",4,7,89,122.5,0,4.5,14.1,29.6,7.1,"WGS84",53.64788,14.827474,"C20","8","U120","8","organic","POLAND"
"1054","17022",4,19,77,13.4,0,1.4,18.1,16.3,6.3,"WGS84",53.57257,14.90972,"E30","8","U400","8","mineral","POLAND"
"1055","17023",1,20,79,10.3,0,1.1,53.9,38.3,3.4,"WGS84",53.55584,14.87759,"B14","8","U111","8","mineral","POLAND"
"1056","17024",9,31,60,12.2,1,1.2,36.6,239.3,8.6,"WGS84",53.10134,14.52685,"B11","8","U111","8","mineral","POLAND"
"1057","17026",12,22,66,12.1,10,1.4,77.7,324.7,15.3,"WGS84",52.87043,14.44329,"E30","8","U112","8","mineral","POLAND"
"1058","17027",6,32,62,6.6,0,0.8,32.2,117.2,4.2,"WGS84",52.88946,14.41545,"B13","8","U111","8","mineral","POLAND"
"1059","17028",4,27,69,7,0,0.8,38.8,85.6,0,"WGS84",53.03134,15.74529,"B32","8","U111","8","mineral","POLAND"
"1060","17029",4,9,86,8.6,0,0.9,105.1,30.7,0,"WGS84",53.07829,15.51196,"B14","8","U111","8","mineral","POLAND"
"1061","17030",8,37,55,7.6,0,0.8,33.9,100.8,3.9,"WGS84",53.02994,15.38618,"B11","8","U111","8","mineral","POLAND"
"1062","17032",7,17,76,9,0,1,19.4,51.9,3.5,"WGS84",54.31797,17.0029,"B15","8","U111","8","mineral","POLAND"
"1063","17033",9,26,65,9.9,1,1,68.1,95.1,4.1,"WGS84",54.04768,15.1796,"B14","8","U111","8","mineral","POLAND"
"1064","17034",9,20,71,28.1,0,2.3,35,107.3,7,"WGS84",54.01184,15.17517,"E20","8","U111","8","mineral","POLAND"
"1065","17035",8,33,59,69.7,1,3.8,94.3,214.5,8.5,"WGS84",54.00926,15.23606,"B21","8","U111","8","mineral","POLAND"
"1066","17037",4,16,81,10.7,1,0.9,56,101.9,6,"WGS84",53.83606,15.48876,"E10","8","U400","8","mineral","POLAND"
"1067","17038",2,8,90,19.5,0,1.3,71.5,33,4.3,"WGS84",53.85936,15.36983,"C30","8","U120","8","mineral","POLAND"
"1068","17039",3,4,93,24.6,0,1.4,49.9,38.4,2.9,"WGS84",53.7644,15.47943,"C30","8","U120","8","mineral","POLAND"
"1069","17041",6,24,69,9.8,0,0.9,41.2,73.4,4.7,"WGS84",53.65145,15.58622,"B53","8","U111","8","mineral","POLAND"
"1070","17043",8,18,74,45.5,15,3,136.4,237.3,23.8,"WGS84",53.47097,15.5928,"C30","8","U120","8","mineral","POLAND"
"1071","17044",10,29,61,11.9,0,1.2,39.5,179.4,3.2,"WGS84",53.29047,15.59933,"E30","8","U400","8","mineral","POLAND"
"1072","17045",2,3,95,6.6,0,0.6,67.2,18.5,0,"WGS84",53.22432,15.47055,"C30","8","U120","8","mineral","POLAND"
"1073","17046",7,20,74,7.3,0,0.7,28,96.4,5,"WGS84",53.18848,15.46599,"E30","8","U400","8","mineral","POLAND"
"1074","17047",6,21,73,9.3,0,1.1,88.9,111.6,6.5,"WGS84",53.10556,15.30574,"B13","8","U111","8","mineral","POLAND"
"1075","17048",17,44,39,17.7,0,1.9,42.2,152.7,9.8,"WGS84",53.05312,15.26938,"B13","8","U111","8","mineral","POLAND"
"1076","17049",11,32,57,7.9,1,0.9,19.5,139.8,6.1,"WGS84",53.08,15.06315,"B11","8","U111","8","mineral","POLAND"
"1077","17050",16,46,38,17.3,0,1.6,47.5,315.5,10.6,"WGS84",53.20543,15.07787,"B11","8","U111","8","mineral","POLAND"
"1078","17051",9,27,65,11.4,1,1.3,58.5,167.6,8.5,"WGS84",53.16834,15.1035,"B11","8","U111","8","mineral","POLAND"
"1079","17052",5,24,71,5.9,1,0.7,42.7,51.5,6.8,"WGS84",53.16581,15.16318,"B13","8","U111","8","mineral","POLAND"
"1080","17053",3,19,78,10.2,0,1.2,84.7,150.6,9.6,"WGS84",53.36674,15.09697,"B11","8","U111","8","mineral","POLAND"
"1081","17054",3,13,84,6.3,0,0.7,30.6,31.2,2.4,"WGS84",53.37826,15.24905,"E10","8","U400","8","mineral","POLAND"
"1082","17055",7,21,72,13.3,1,1.1,0,43,4.7,"WGS84",53.26682,15.32563,"C10","8","U120","8","mineral","POLAND"
"1083","17056",8,26,66,15.1,0,1.4,13.4,26.2,5.3,"WGS84",53.45444,15.56043,"C30","8","U120","8","mineral","POLAND"
"1084","17057",NA,NA,NA,342.2,17,22.6,14.4,116.9,115.8,"WGS84",53.64438,15.34257,"E20","8","U111","8","organic","POLAND"
"1085","17058",3,10,87,12.9,0,1.3,84.6,32.7,4.4,"WGS84",53.70077,15.28897,"B15","8","U111","8","mineral","POLAND"
"1086","17059",5,17,78,31.5,0,2.1,57.3,104.8,10.3,"WGS84",53.71998,15.261039,"B19","E20","U111","8","mineral","POLAND"
"1087","17060",9,20,71,18.1,1,1.4,51.8,26.3,3.1,"WGS84",53.26838,15.6867,"C20","8","U120","8","mineral","POLAND"
"1088","17061",5,22,73,8.5,0,0.9,43.8,133.4,0,"WGS84",53.32962,15.12268,"B11","8","U111","8","mineral","POLAND"
"1089","17062",16,70,14,18.1,0,1.8,51,196.2,15.2,"WGS84",53.24748,14.93264,"B22","8","U111","8","mineral","POLAND"
"1090","17063",10,30,60,9.9,0,1.1,41.6,138.6,5.8,"WGS84",53.12201,14.91829,"B32","8","U111","8","mineral","POLAND"
"1091","17064",9,31,61,17,0,1.8,42.4,159.5,9.1,"WGS84",53.02994,14.96762,"E30","8","U400","8","mineral","POLAND"
"1092","17065",7,19,74,4.7,1,0.6,27.4,59.6,4,"WGS84",52.96993,15.10999,"E20","8","U111","8","mineral","POLAND"
"1093","17066",5,14,81,5.3,0,0.6,73.3,68.3,3.1,"WGS84",52.92482,14.89598,"E20","8","U111","8","mineral","POLAND"
"1094","17067",7,13,80,6.5,11,0.7,47.8,78.6,6.1,"WGS84",52.75266,14.69851,"E20","8","U400","8","mineral","POLAND"
"1095","17068",4,12,84,18.5,0,1.1,21.1,32.4,2.3,"WGS84",52.3593,15.06874,"C30","8","U120","8","mineral","POLAND"
"1096","17069",2,13,85,7,0,0.7,47.4,30.9,6.6,"WGS84",52.34877,14.89096,"C20","8","U120","8","mineral","POLAND"
"1097","17070",3,6,90,14.9,0,1,29.3,0,0,"WGS84",52.41925,14.92825,"C20","8","U120","8","mineral","POLAND"
"1098","17072",37,19,44,20.9,9,2,41.7,140.3,28.1,"WGS84",52.41541,14.57423,"B11","8","U111","8","mineral","POLAND"
"1099","17073",4,10,86,6.2,0,0.7,88.8,74.4,0,"WGS84",52.51843,14.70304,"F00","8","U112","8","mineral","POLAND"
"1100","17074",5,20,75,7.1,0,0.7,36.7,75.4,5.5,"WGS84",52.54068,15.82896,"B18","8","U111","8","mineral","POLAND"
"1101","17075",2,4,95,38.1,0,1.3,54.4,28.4,3.9,"WGS84",52.55521,15.12087,"C20","8","U120","8","mineral","POLAND"
"1102","17076",3,6,91,27.8,0,1.3,37.2,39,4.9,"WGS84",52.60642,15.18605,"C30","8","U120","8","mineral","POLAND"
"1103","17077",6,8,86,7.7,0,0.8,45.5,74.1,6.7,"WGS84",52.6703,15.37154,"B18","8","U111","8","mineral","POLAND"
"1104","17078",4,18,79,45.8,0,2.2,0,63.1,6.2,"WGS84",52.48444,15.49653,"C30","8","U120","8","mineral","POLAND"
"1105","17079",3,13,84,55.9,1,2.8,24.4,40.2,4.6,"WGS84",52.42979,15.10633,"C30","8","U120","8","mineral","POLAND"
"1106","17080",2,4,94,20.3,0,1.2,77,22.2,4.6,"WGS84",52.79425,15.8033,"C20","8","U120","8","mineral","POLAND"
"1107","17081",6,29,66,9.7,0,0.8,24.6,94.8,5,"WGS84",52.99401,17.11665,"B18","8","U111","8","mineral","POLAND"
"1108","17082",2,8,90,8,0,0.7,69.6,32.7,2.1,"WGS84",52.94387,17.04859,"B18","8","U111","8","mineral","POLAND"
"1109","17083",1,5,93,22,1,0.6,81.9,37.6,3.9,"WGS84",52.96694,16.96254,"C10","8","U120","8","mineral","POLAND"
"1110","17084",2,13,85,6.8,0,0.8,60.6,70.6,4,"WGS84",53.00953,16.84961,"B18","8","U111","8","mineral","POLAND"
"1111","17085",8,20,72,6,1,0.6,20.2,68.7,3.7,"WGS84",53.23509,17.006,"B18","8","U111","8","mineral","POLAND"
"1112","17088",2,6,92,34.5,0,1.3,36.2,26.1,5.3,"WGS84",53.25039,16.73743,"C20","8","U120","8","mineral","POLAND"
"1113","17089",6,14,80,8.2,1,0.8,48,213.1,4.5,"WGS84",53.20005,16.66941,"B18","8","U111","8","mineral","POLAND"
"1114","17090",NA,NA,NA,365.7,1,28.7,38.1,71.5,171.4,"WGS84",53.05861,16.61756,"E20","8","U111","8","organic","POLAND"
"1115","17091",4,10,86,14.9,0,1.3,14.3,45.2,5.8,"WGS84",52.86348,16.55801,"C10","8","U120","8","mineral","POLAND"
"1116","17092",2,7,91,7.7,0,0.7,62.5,67.9,2.3,"WGS84",52.9659,16.66322,"B18","8","U111","8","mineral","POLAND"
"1117","17093",12,21,67,12.4,0,1.2,34.2,348.6,7.7,"WGS84",53.17081,16.54466,"B13","8","U111","8","mineral","POLAND"
"1118","17095",3,2,95,8.7,0,0.7,71.6,35.2,3.7,"WGS84",52.91971,16.17824,"E10","8","U120","8","mineral","POLAND"
"1119","17096",3,8,89,28.1,0,1.1,20.4,33.7,5.6,"WGS84",52.94305,16.42062,"C20","8","U120","8","mineral","POLAND"
"1120","17097",5,17,78,10.7,0,1,71.3,105.9,4.9,"WGS84",53.46497,16.77133,"B11","8","U111","8","mineral","POLAND"
"1121","17098",6,17,77,7.5,1,0.8,27.9,44,4.1,"WGS84",53.48117,16.80417,"B15","8","U111","8","mineral","POLAND"
"1122","17099",4,9,86,9.1,0,1,48.3,56.1,2.7,"WGS84",53.56888,16.84856,"B11","8","U111","8","mineral","POLAND"
"1123","17100",3,19,78,8.8,0,0.9,46.8,106.7,3.9,"WGS84",53.44254,17.16109,"B21","8","U111","8","mineral","POLAND"
"1124","17101",7,18,75,15.5,0,1.3,41,146.2,4.8,"WGS84",54.40148,16.80038,"B32","8","U111","8","mineral","POLAND"
"1125","17102",1,8,91,17.8,1,1,15.6,25.8,3.9,"WGS84",53.16251,16.3632,"C20","8","U120","8","mineral","POLAND"
"1126","17104",3,10,87,10.9,0,1,49.4,76.2,3.6,"WGS84",53.31035,16.29472,"E30","8","U112","8","mineral","POLAND"
"1127","17106",4,9,87,25.6,0,1.4,19.4,40.1,2.5,"WGS84",53.374712,16.092894,"C30","8","U120","8","mineral","POLAND"
"1128","17107",6,21,73,11.1,0,1.1,46.6,110.7,3,"WGS84",53.292672,15.93074,"B18","8","U111","8","mineral","POLAND"
"1129","17108",5,29,66,9.8,0,1.1,19,53.5,5.5,"WGS84",53.501192,15.717745,"B14","8","U111","8","mineral","POLAND"
"1130","17109",13,33,54,8.2,1,0.9,15.5,86,6,"WGS84",53.491087,15.928063,"B14","8","U111","8","mineral","POLAND"
"1131","17110",5,11,84,19.5,3,1.3,10.5,60.5,9.5,"WGS84",53.402909,16.247913,"F00","8","U312","U120","mineral","POLAND"
"1132","17111",7,21,72,17.2,0,1.2,101.3,69.8,2,"WGS84",53.437146,16.283143,"B55","8","U111","8","mineral","POLAND"
"1133","17112",4,10,86,8.1,0,0.7,67.5,63.3,3.2,"WGS84",53.575601,16.394589,"E20","8","U120","8","mineral","POLAND"
"1134","17113",5,18,77,14,0,1.1,35.2,66.2,5.3,"WGS84",53.786841,16.82292,"E30","8","U112","8","mineral","POLAND"
"1135","17114",5,17,78,13.8,0,1.2,40.6,107.6,5,"WGS84",53.59999,15.91292,"E20","8","U111","8","mineral","POLAND"
"1136","17115",5,11,84,10.9,0,1,48,44.4,4.3,"WGS84",53.6595,15.79982,"E20","8","U111","8","mineral","POLAND"
"1137","17116",5,10,85,15.1,0,1.5,118.2,63.1,0,"WGS84",53.69534,15.8047,"B11","8","U111","8","mineral","POLAND"
"1138","17117",5,28,67,11.4,2,1.2,38.1,179.4,6.2,"WGS84",53.82974,16.00615,"B11","8","U111","8","mineral","POLAND"
"1139","17118",2,15,82,8.2,0,0.8,35.3,55.6,4.4,"WGS84",53.73661,16.41895,"B14","8","U111","8","mineral","POLAND"
"1140","17119",7,30,63,16.7,1,1.6,55.2,106.9,7.6,"WGS84",54.14279,16.23552,"B13","8","U111","8","mineral","POLAND"
"1141","17120",2,9,88,32.7,1,1.5,39.3,38.9,5.8,"WGS84",53.6682,16.3478,"C30","8","U400","8","mineral","POLAND"
"1142","17121",16,80,4,17.2,0,1.7,24.8,114.1,5.7,"WGS84",50.53822,17.13616,"B11","8","U111","8","mineral","POLAND"
"1143","17122",18,62,21,15.3,2,1.3,56.7,97.9,14.7,"WGS84",50.43821,17.2908,"B13","8","U111","8","mineral","POLAND"
"1144","17123",9,37,54,10.3,3,0.9,37,181.2,7.3,"WGS84",50.44889,17.40574,"B13","8","U111","8","mineral","POLAND"
"1145","17124",16,33,51,16.4,1,1.4,17.4,291.5,14.6,"WGS84",50.49519,17.52646,"B13","8","U111","8","mineral","POLAND"
"1146","17125",16,78,6,9.7,1,1,21.5,212.8,0,"WGS84",50.39842,17.62419,"B11","8","U111","8","mineral","POLAND"
"1147","17130",10,50,40,10.4,0,1,11.6,100.6,6.6,"WGS84",50.5307,16.96484,"B11","8","U111","8","mineral","POLAND"
"1148","17131",15,68,17,10.1,1,1,23,100.1,8.4,"WGS84",50.66338,17.15523,"B32","8","U111","8","mineral","POLAND"
"1149","17133",12,55,33,8.7,0,0.9,22.5,120.5,6,"WGS84",50.67597,17.24252,"B11","8","U111","8","mineral","POLAND"
"1150","17134",5,20,75,8,1,0.8,52,52.1,2.9,"WGS84",51.8145,18.56376,"B14","8","U111","8","mineral","POLAND"
"1151","17137",25,18,57,16.2,13,2,0,278.3,18.5,"WGS84",51.05386,21.85438,"B54","8","U111","8","mineral","POLAND"
"1152","17138",3,11,86,18.3,3,1.5,46,153.3,7.6,"WGS84",50.55837,21.89963,"C10","8","U364","8","mineral","POLAND"
"1153","17140",11,20,69,11.9,0,1.4,48.1,169.5,9.6,"WGS84",51.77883,18.55705,"B16","8","U111","8","mineral","POLAND"
"1154","17141",1,6,93,11.2,0,0.5,69.4,59.2,2.6,"WGS84",50.53766,21.92301,"C20","8","U120","8","mineral","POLAND"
"1155","17142",23,32,45,17.8,0,1.9,0,110.1,14.1,"WGS84",50.67331,21.84296,"B13","8","U111","8","mineral","POLAND"
"1156","17145",3,19,78,6.4,0,1.8,30.2,110.3,2.9,"WGS84",50.97722,21.89241,"B75","E10","U111","8","mineral","POLAND"
"1157","17147",7,7,86,60.2,0,5.4,12.6,34.7,35.5,"WGS84",52.83031,15.00436,"E20","8","U111","8","mineral","POLAND"
"1158","17148",6,30,64,35.6,1,1.9,0,43.5,7.1,"WGS84",52.91403,14.71594,"C20","8","U120","8","mineral","POLAND"
"1159","17149",8,26,66,10,0,1.1,31.3,90.2,4.9,"WGS84",53.01566,14.87634,"B11","8","U111","8","mineral","POLAND"
"1160","17150",4,13,82,5.6,0,0.8,71.1,64.4,2.8,"WGS84",53.18297,14.74531,"B11","8","U111","8","mineral","POLAND"
"1161","17151",9,24,67,6.8,0,0.9,25,90.3,6,"WGS84",53.23907,14.69145,"B32","8","U111","8","mineral","POLAND"
"1162","17152",7,11,81,7.6,1,0.7,32.8,87,5.4,"WGS84",53.08228,14.55478,"B11","8","U111","8","mineral","POLAND"
"1163","17153",15,18,67,57.1,68,4.9,14.8,67.5,32,"WGS84",52.98102,14.84261,"E20","8","U111","8","mineral","POLAND"
"1164","17154",3,5,92,28.5,1,1.2,31.6,35.6,4.3,"WGS84",52.81888,15.2708,"C30","8","U120","8","mineral","POLAND"
"1165","17155",NA,NA,NA,431.2,1,30,0,85.1,111.8,"WGS84",52.83811,15.24339,"E20","8","U111","8","organic","POLAND"
"1166","17156",4,7,90,13.1,0,0.7,42.7,33.8,3.1,"WGS84",52.84542,15.48243,"C30","8","U120","8","mineral","POLAND"
"1167","17157",4,4,93,17.5,1,1.4,68.4,71.7,6.9,"WGS84",52.80688,15.53713,"B18","8","U111","8","mineral","POLAND"
"1168","17158",11,9,81,106.6,0,8.8,22.5,92.3,44.9,"WGS84",52.73387,15.55756,"E20","8","U111","8","mineral","POLAND"
"1169","17159",5,28,68,8.7,1,0.9,67.8,137,4.8,"WGS84",52.74328,15.35079,"B18","8","U111","8","mineral","POLAND"
"1170","17160",5,11,84,7.3,0,0.7,59.6,50.1,0,"WGS84",52.75488,15.08482,"E20","8","U111","8","mineral","POLAND"
"1171","17162",3,3,94,22.6,0,1.1,20.7,26.5,3.9,"WGS84",52.69298,14.84037,"C30","8","U120","8","mineral","POLAND"
"1172","17163",23,18,59,13.9,2,1.4,86,102.6,19,"WGS84",52.52073,14.6442,"B11","8","U111","8","mineral","POLAND"
"1173","17164",7,12,82,22.3,4,2.2,78.2,137.4,18,"WGS84",52.53401,14.76377,"B21","E30","U111","8","mineral","POLAND"
"1174","17165",17,38,45,80.4,1,6.5,0,54.1,27.8,"WGS84",52.59607,15.00724,"B13","8","U111","8","mineral","POLAND"
"1175","17166",16,25,59,13.2,22,1.3,0,78.1,12.5,"WGS84",53.67484,15.46786,"F00","8","U330","8","mineral","POLAND"
"1176","17167",6,56,38,10.9,0,1,48.5,123.7,0,"WGS84",52.91711,21.57763,"E20","8","U111","8","mineral","POLAND"
"1177","17168",10,17,72,14.3,20,1.8,0,53.5,15.3,"WGS84",52.9468,21.64601,"E20","8","U111","8","mineral","POLAND"
"1178","17169",7,54,40,12.8,0,1.3,65.4,70.8,4.9,"WGS84",53.11528,21.96483,"B14","8","U111","8","mineral","POLAND"
"1179","17170",8,30,62,8.6,1,0.9,33.1,118.7,6.3,"WGS84",53.78156,19.1134,"B13","8","U111","8","mineral","POLAND"
"1180","17173",12,17,71,70.8,1,5.6,16,205.8,27.1,"WGS84",53.74813,19.07554,"H11","8","U400","8","mineral","POLAND"
"1181","17174",6,22,72,12.2,0,1.4,73.4,259.5,4.1,"WGS84",53.72767,19.34649,"B32","8","U111","8","mineral","POLAND"
"1182","17176",6,20,74,14.8,1,1.5,21.1,59.7,5.1,"WGS84",53.83214,19.40039,"E20","8","U111","8","mineral","POLAND"
"1183","17177",6,18,76,8.3,0,1.1,38.9,100.8,4.7,"WGS84",53.86306,19.46873,"B11","8","U111","8","mineral","POLAND"
"1184","17178",11,28,62,10.5,0,1.2,18.5,76.3,7,"WGS84",53.86667,19.65375,"E20","8","U111","8","mineral","POLAND"
"1185","17179",5,13,82,11.7,0,1.2,37.6,79.2,6.3,"WGS84",53.93041,19.2996,"B35","8","U111","8","mineral","POLAND"
"1186","17180",15,28,56,12.9,3,1.3,24.8,128.2,12.4,"WGS84",53.89862,19.47676,"B11","8","U111","8","mineral","POLAND"
"1187","17181",33,50,17,82.4,11,7,38.1,62.6,62.6,"WGS84",53.64122,18.8086,"B43","8","U111","8","mineral","POLAND"
"1188","17182",18,27,55,33.6,9,2.8,90.9,363.8,15.8,"WGS84",53.63684,19.11271,"D20","8","U400","8","mineral","POLAND"
"1189","17183",8,27,65,12.5,0,1.3,58.9,193.8,14.9,"WGS84",53.23801,19.1191,"B32","8","U111","8","mineral","POLAND"
"1190","17184",31,43,26,196.8,1,13.3,17.7,89.3,104.3,"WGS84",53.32509,19.16716,"E20","8","U111","8","organic","POLAND"
"1191","17185",17,26,56,12.7,0,1.4,19.9,215.8,12.4,"WGS84",53.30603,18.43692,"B11","8","U111","8","mineral","POLAND"
"1192","17186",6,32,62,9.2,0,1,31.6,43.3,4.5,"WGS84",53.16896,19.31491,"B13","8","U111","8","mineral","POLAND"
"1193","17187",3,6,91,13.7,1,0.8,60.8,18.1,0,"WGS84",53.14478,19.15881,"C20","8","U120","8","mineral","POLAND"
"1194","17188",25,58,18,25.9,18,2.4,91.6,235.7,21.9,"WGS84",53.29668,18.31416,"B32","8","U111","8","mineral","POLAND"
"1195","17189",6,24,70,10.8,0,1.2,36.7,129.3,4,"WGS84",53.36144,19.62999,"B11","8","U111","8","mineral","POLAND"
"1196","17190",3,3,94,11.9,0,0.7,54.5,18.1,2.1,"WGS84",53.25942,19.54648,"C20","8","U120","8","mineral","POLAND"
"1197","17191",15,26,59,12.9,3,1.3,37.9,158.4,12.8,"WGS84",53.29078,18.13167,"B13","8","U111","8","mineral","POLAND"
"1198","17192",2,5,93,18.8,0,0.8,0,0,2.3,"WGS84",53.279,18.03893,"C20","8","U120","8","mineral","POLAND"
"1199","17193",2,4,94,23.2,0,1,16.9,42.2,4.3,"WGS84",53.31865,17.98592,"C20","8","U120","8","mineral","POLAND"
"1200","17194",4,18,77,7.3,0,0.7,30.9,144.5,4.6,"WGS84",53.35816,18.20509,"B11","8","U111","8","mineral","POLAND"
"1201","17195",2,2,97,8.6,0,0.4,17.2,27.6,2.5,"WGS84",53.67195,18.63191,"C20","8","U120","8","mineral","POLAND"
"1202","17196",6,30,64,7.7,0,0.9,26.7,60.3,2.9,"WGS84",53.50445,18.44604,"A11","8","U370","8","mineral","POLAND"
"1203","17197",3,3,94,17.9,1,0.9,28.5,16.4,3.2,"WGS84",53.57245,17.97285,"C30","8","U120","8","mineral","POLAND"
"1204","17199",8,24,68,9.8,1,1,46.3,232.9,5,"WGS84",53.49297,17.80626,"B16","8","U111","8","mineral","POLAND"
"1205","17200",2,12,86,13.8,0,0.8,0,0,5.7,"WGS84",53.76875,18.00999,"C20","8","U120","U364","mineral","POLAND"
"1206","17201",6,20,73,8.3,0,1,56.4,76.5,3,"WGS84",53.94788,18.56598,"B16","8","U111","8","mineral","POLAND"
"1207","17202",19,43,39,11,111,1.1,21.4,335.4,15,"WGS84",53.8324,18.66489,"B71","E10","U113","8","mineral","POLAND"
